x_position,y_position,x_velocity,y_velocity,angle,angular_velocity,left_leg,right_leg,score,action
0.00910654105246067,1.4102838039398193,0.46055325865745544,-0.015816254541277885,-0.010431217961013317,-0.103248730301857,0.0,0.0,-0.4307812635402115,0
0.013660049065947533,1.4098318815231323,0.4605695307254791,-0.020133350044488907,-0.015590133145451546,-0.10318771749734879,0.0,0.0,-0.9236208778541481,0
0.018213748931884766,1.409282922744751,0.4605847895145416,-0.024459950625896454,-0.020748363807797432,-0.10317428410053253,0.0,0.0,-1.4121515395472102,0
0.02276754379272461,1.4086370468139648,0.46059995889663696,-0.028783466666936874,-0.02590579353272915,-0.10315805673599243,0.0,0.0,-1.8963970686909875,0
0.027321625500917435,1.407894492149353,0.46061521768569946,-0.033107008785009384,-0.03106238692998886,-0.10314150899648666,0.0,0.0,-2.376411935424642,0
0.03187580034136772,1.4070549011230469,0.4606303572654724,-0.03743063285946846,-0.03621818497776985,-0.10312534868717194,0.0,0.0,-2.8521487481884833,0
0.03643016889691353,1.406118631362915,0.46064549684524536,-0.04175437614321709,-0.041373152285814285,-0.1031089648604393,0.0,0.0,-3.3236335902389555,0
0.04098472744226456,1.4050854444503784,0.46066051721572876,-0.04607823118567467,-0.046527326107025146,-0.10309270769357681,0.0,0.0,-3.7908321614551426,0
0.04553937911987305,1.4039552211761475,0.4606754779815674,-0.050402190536260605,-0.051680680364370346,-0.1030765175819397,0.0,0.0,-4.2537411885108725,0
0.05009431764483452,1.4027279615402222,0.46069034934043884,-0.05472628027200699,-0.056833233684301376,-0.10306040942668915,0.0,0.0,-4.712353222478953,0
0.05464935302734375,1.4014040231704712,0.4607051908969879,-0.059050463140010834,-0.06198497489094734,-0.10304434597492218,0.0,0.0,-5.166693718175452,0
0.0592045783996582,1.3999830484390259,0.4607199728488922,-0.06337477266788483,-0.06713593006134033,-0.10302828252315521,0.0,0.0,-5.616731075689785,0
0.06375999748706818,1.3984652757644653,0.46073469519615173,-0.06769910454750061,-0.07228608429431915,-0.1030123233795166,0.0,0.0,-6.06247035333331,0
0.06831550598144531,1.3968507051467896,0.4607493281364441,-0.07202356308698654,-0.0774354338645935,-0.10299638658761978,0.0,0.0,-6.503900389976479,0
0.07287130504846573,1.3951390981674194,0.4607638716697693,-0.07634814828634262,-0.08258400112390518,-0.10298053175210953,0.0,0.0,-6.941002936096083,0
0.07742719352245331,1.393330454826355,0.4607783257961273,-0.08067282289266586,-0.0877317562699318,-0.10296469926834106,0.0,0.0,-7.373766348923823,0
0.08198337256908417,1.3914251327514648,0.4607927203178406,-0.08499760925769806,-0.09287875145673752,-0.10294898599386215,0.0,0.0,-7.802222837342811,0
0.08653964847326279,1.38942289352417,0.46080702543258667,-0.08932249993085861,-0.09802494943141937,-0.10293332487344742,0.0,0.0,-8.226326592000873,0
0.09109611809253693,1.3873237371444702,0.4608213007450104,-0.09364750236272812,-0.10317037254571915,-0.10291773080825806,0.0,0.0,-8.64609129277676,0
0.09565267711877823,1.3851275444030762,0.46083545684814453,-0.09797260910272598,-0.10831502079963684,-0.10290221869945526,0.0,0.0,-9.061475025391701,0
0.10020951926708221,1.382834553718567,0.4608495235443115,-0.1022978201508522,-0.11345890164375305,-0.10288675129413605,0.0,0.0,-9.472514700953582,0
0.10476656258106232,1.3804445266723633,0.46086350083351135,-0.10662315040826797,-0.11860201507806778,-0.10287133604288101,0.0,0.0,-9.879173016778168,0
0.10932359844446182,1.3779575824737549,0.4608774185180664,-0.11094857007265091,-0.12374435365200043,-0.10285600274801254,0.0,0.0,-10.281443843947784,0
0.11388101428747177,1.3753738403320312,0.4608912467956543,-0.1152741014957428,-0.12888593971729279,-0.10284069925546646,0.0,0.0,-10.679334203918387,0
0.1184365302324295,1.3726717233657837,0.46071863174438477,-0.120545394718647,-0.13402734696865082,-0.1028282418847084,0.0,0.0,-11.076547757089827,0
0.1229921355843544,1.3698729276657104,0.4607182443141937,-0.12486758828163147,-0.13916875422000885,-0.10282798856496811,0.0,0.0,-11.463036834908507,0
0.1275477409362793,1.3669772148132324,0.4607178270816803,-0.12918978929519653,-0.1443101465702057,-0.10282780975103378,0.0,0.0,-11.845175629271978,0
0.13210344314575195,1.3639845848083496,0.4607173502445221,-0.1335119754076004,-0.14945153892040253,-0.10282762348651886,0.0,0.0,-12.222972075534528,0
0.1366591453552246,1.3608951568603516,0.4607168734073639,-0.13783414661884308,-0.15459291636943817,-0.10282748937606812,0.0,0.0,-12.596435636556066,0
0.14121493697166443,1.3577089309692383,0.4607163369655609,-0.14215633273124695,-0.159734308719635,-0.10282734781503677,0.0,0.0,-12.96552988135511,0
0.14577074348926544,1.3544256687164307,0.4607158303260803,-0.1464785486459732,-0.16487567126750946,-0.10282721370458603,0.0,0.0,-13.330262165132751,0
0.15032653510570526,1.3510457277297974,0.46071529388427734,-0.15080071985721588,-0.17001701891422272,-0.1028270497918129,0.0,0.0,-13.69062541908869,0
0.15488234162330627,1.3475688695907593,0.46071475744247437,-0.15512290596961975,-0.17515836656093597,-0.10282683372497559,0.0,0.0,-14.04661583913122,0
0.15943822264671326,1.3439950942993164,0.460714191198349,-0.15944507718086243,-0.18029969930648804,-0.10282663255929947,0.0,0.0,-14.398222796984186,0
0.16399411857128143,1.3403246402740479,0.46071362495422363,-0.1637672632932663,-0.1854410171508789,-0.10282646119594574,0.0,0.0,-14.745444541809832,0
0.1685500144958496,1.336557149887085,0.4607129693031311,-0.16808941960334778,-0.19058232009410858,-0.10282628238201141,0.0,0.0,-15.088266918794488,0
0.17310599982738495,1.3326929807662964,0.4607122838497162,-0.17241160571575165,-0.19572362303733826,-0.10282609611749649,0.0,0.0,-15.42669871534821,0
0.17766208946704865,1.3287317752838135,0.4607117176055908,-0.17673377692699432,-0.20086492598056793,-0.10282591730356216,0.0,0.0,-15.760730891540334,0
0.18221816420555115,1.3246737718582153,0.4607110619544983,-0.1810559630393982,-0.2060062140226364,-0.10282573848962784,0.0,0.0,-16.090368690477078,0
0.18677425384521484,1.320518970489502,0.460710346698761,-0.18537813425064087,-0.2111475020647049,-0.10282554477453232,0.0,0.0,-16.41560211179751,0
0.19133052229881287,1.3162673711776733,0.4607096314430237,-0.18970030546188354,-0.21628877520561218,-0.10282532125711441,0.0,0.0,-16.736435289035626,0
0.19588680565357208,1.3119187355041504,0.4607089161872864,-0.19402246177196503,-0.22143003344535828,-0.10282512754201889,0.0,0.0,-17.052851992692638,0
0.2004430741071701,1.3074734210968018,0.4607082009315491,-0.1983446180820465,-0.22657127678394318,-0.10282494872808456,0.0,0.0,-17.3648807946538,0
0.20499944686889648,1.3029311895370483,0.460707426071167,-0.202666774392128,-0.23171253502368927,-0.10282474756240845,0.0,0.0,-17.6724966633314,0
0.20955590903759003,1.2982920408248901,0.4607066512107849,-0.20698894560337067,-0.23685376346111298,-0.10282456874847412,0.0,0.0,-17.97571615713227,0
0.21411237120628357,1.2935559749603271,0.4607059061527252,-0.21131110191345215,-0.2419949769973755,-0.10282440483570099,0.0,0.0,-18.27454345043938,0
0.21866893768310547,1.2887232303619385,0.46070513129234314,-0.21563325822353363,-0.247136190533638,-0.10282422602176666,0.0,0.0,-18.56898695669352,0
0.223225399851799,1.2837934494018555,0.46070438623428345,-0.2199554145336151,-0.2522773742675781,-0.10282405465841293,0.0,0.0,-18.859046447602623,0
0.22778205573558807,1.2787669897079468,0.4607035219669342,-0.2242775559425354,-0.25741860270500183,-0.10282385349273682,0.0,0.0,-19.14473427858661,0
0.23233871161937714,1.2736434936523438,0.46070265769958496,-0.22859971225261688,-0.26255977153778076,-0.10282362997531891,0.0,0.0,-19.426040700479746,0
0.23689547181129456,1.2684231996536255,0.4607017934322357,-0.23292185366153717,-0.2677009701728821,-0.10282343626022339,0.0,0.0,-19.703015326225454,0
0.24145230650901794,1.263106107711792,0.4607008993625641,-0.23724398016929626,-0.2728421092033386,-0.10282323509454727,0.0,0.0,-19.97564257363271,0
0.24600915610790253,1.2576922178268433,0.46069997549057007,-0.24156612157821655,-0.2779832184314728,-0.10282305628061295,0.0,0.0,-20.24394257640506,0
0.2505660951137543,1.2521812915802002,0.46069908142089844,-0.24588824808597565,-0.2831243574619293,-0.10282285511493683,0.0,0.0,-20.507924691773923,0
0.2551231384277344,1.246573567390442,0.4606981873512268,-0.25021037459373474,-0.28826549649238586,-0.1028226763010025,0.0,0.0,-20.767617405044064,0
0.25968027114868164,1.2408688068389893,0.4606972336769104,-0.25453248620033264,-0.2934066355228424,-0.10282248258590698,0.0,0.0,-21.023021002324867,0
0.26423749327659607,1.23506760597229,0.460696280002594,-0.25885459780693054,-0.29854777455329895,-0.10282228142023087,0.0,0.0,-21.274203567039393,0
0.26879462599754333,1.229169249534607,0.4606953263282776,-0.26317673921585083,-0.3036888539791107,-0.10282210260629654,0.0,0.0,-21.521136940608642,0
0.2733519673347473,1.223173975944519,0.4606943130493164,-0.26749885082244873,-0.3088299632072449,-0.10282190889120102,0.0,0.0,-21.763854745071853,0
